"gene_ID"	"TPM_RAP"	"TPM_T7RAP"
"3465"	"ENSG00000114744.9"	7.57404353316458	9.87381316148686
"3466"	"ENSG00000082996.20"	16.9299458797717	12.7072723726757
"3467"	"ENSG00000070087.14"	51.5580085892691	50.1499551380812
"3469"	"ENSG00000196428.12"	7.85471919663146	8.52979291614115
"3470"	"ENSG00000120742.11"	54.3635812492508	57.8909534219975
"3471"	"ENSG00000144895.12"	39.3236617343557	32.7399257750911
"3472"	"ENSG00000198843.13"	8.02232587809191	6.37559398819103
"3474"	"ENSG00000181788.4"	76.7412057388032	69.344153016526
"3476"	"ENSG00000199994.1"	265.37854004728	140.603099419573
"3478"	"ENSG00000152601.17"	15.4323466575992	14.5156618556847
"3480"	"ENSG00000181467.5"	12.5411676863992	12.5508598624946
"3482"	"ENSG00000114790.13"	3.21703886246339	3.21952508288086
"3483"	"ENSG00000174953.14"	16.0883446852237	16.9335770955623
"3484"	"ENSG00000114805.18"	4.07826277232541	5.30583894284534
"3486"	"ENSG00000169359.16"	3.88707727981135	5.10573173938107
"3487"	"ENSG00000163655.16"	32.7259533127665	32.2499503089674
"3493"	"ENSG00000114850.7"	102.482541049346	106.332394811095
"3495"	"ENSG00000163659.13"	10.9761344688673	7.01794984082069
"3497"	"ENSG00000163660.12"	28.1665038495392	26.3426110866949
"3499"	"ENSG00000174891.13"	14.4908904025173	14.5974978633277
"3500"	"ENSG00000168827.15"	11.5863852415447	13.4174643181796
"3501"	"ENSG00000118855.21"	11.9460511618308	10.6476742912278
"3503"	"ENSG00000184100.6"	18.0677110598639	19.588480500412
"3504"	"ENSG00000068885.15"	4.6853555799308	4.75793209547166
"3505"	"ENSG00000113810.16"	43.9786323103399	43.594021975232
"3508"	"ENSG00000186432.10"	13.3014798713826	15.6735234455228
"3509"	"ENSG00000238741.1"	910.612637417138	727.869580328597
"3512"	"ENSG00000169251.13"	31.6602404524047	29.1780067854851
"3514"	"ENSG00000114209.15"	22.0453659222033	18.782856792691
"3516"	"ENSG00000173905.9"	54.9125982735653	51.7599760625064
"3520"	"ENSG00000085274.16"	6.80031564382872	5.67130926990855
"3521"	"ENSG00000008952.17"	32.2429334100598	29.5583374158201
"3523"	"ENSG00000173889.16"	12.1099263206369	10.9073566988705
"3524"	"ENSG00000163558.13"	18.2365681725729	17.4902176718273
"3525"	"ENSG00000136603.14"	15.0448172279514	16.562088726284
"3528"	"ENSG00000163584.18"	31.3960615394221	33.5626202295624
"3529"	"ENSG00000163577.8"	3.16943063529826	3.17188006270467
"3530"	"ENSG00000163581.14"	5.72064730127616	8.15822244506708
"3531"	"ENSG00000075651.16"	21.0911725062734	21.6389554899874
"3532"	"ENSG00000075420.13"	77.911918842355	74.6377968530236
"3536"	"ENSG00000144959.11"	12.5812596980916	11.5755810150265
"3537"	"ENSG00000114346.14"	42.2269908240353	40.7503527368511
"3541"	"ENSG00000177565.18"	28.7129609588529	27.3151000882836
"3545"	"ENSG00000172667.11"	16.06231986947	14.2598440507105
"3546"	"ENSG00000121879.6"	5.562529927791	4.68636098914792
"3548"	"ENSG00000240429.1"	9.55674120174455	9.12939388484166
"3549"	"ENSG00000121864.10"	8.58474612611217	8.80616518215416
"3550"	"ENSG00000171109.19"	19.3654255464176	22.6652038593368
"3552"	"ENSG00000136518.17"	27.1311211880398	24.3570209258961
"3553"	"ENSG00000136522.14"	57.1813273103384	61.1597730991732
"3554"	"ENSG00000136521.13"	9.97093916436023	10.9765094930967
"3555"	"ENSG00000058056.10"	9.05747962912108	8.80914205960756
"3556"	"ENSG00000201822.1"	190.889295110736	541.270989613392
"3558"	"ENSG00000163728.11"	17.5371149882324	14.4607618073928
"3559"	"ENSG00000114416.18"	26.622256417667	26.8895237436371
"3560"	"ENSG00000205981.8"	5.44147460810178	5.71796393345075
"3562"	"ENSG00000199839.1"	442.734835719017	184.615414153851
"3563"	"ENSG00000058063.16"	10.4075679687384	11.1595834686809
"3564"	"ENSG00000043093.15"	11.7449909381564	8.81555085442328
"3565"	"ENSG00000078070.13"	11.7685299596608	12.5703497799336
"3566"	"ENSG00000240024.5"	14.6508703479328	10.3093544271742
"3567"	"ENSG00000201229.1"	266.088108336177	255.198176029843
"3568"	"ENSG00000114796.16"	4.51170588315675	5.07959174203659
"3569"	"ENSG00000163872.16"	13.5401884682404	19.3239941906543
"3571"	"ENSG00000114770.17"	9.27152581620114	8.37659614887835
"3573"	"ENSG00000145191.15"	23.2976399172588	20.7400795686931
"3574"	"ENSG00000228205.1"	122.623481619404	120.05046056999
"3575"	"ENSG00000161202.20"	36.2271654954681	28.1209917317391
"3576"	"ENSG00000161203.13"	45.5415727892447	49.2721823029061
"3577"	"ENSG00000161204.11"	19.112147593188	16.8766923635938
"3578"	"ENSG00000214160.10"	20.3320580609987	16.9564760515645
"3580"	"ENSG00000175166.17"	90.87767248417	90.9479053705234
"3581"	"ENSG00000114867.22"	180.594534222679	181.738181236736
"3582"	"ENSG00000212158.1"	5545.83636321716	5241.78221520337
"3583"	"ENSG00000175182.15"	2.8422483280727	4.75897512041038
"3584"	"ENSG00000114859.16"	8.2430486506396	6.01520143902675
"3585"	"ENSG00000163882.9"	29.7720960376142	27.001813699722
"3586"	"ENSG00000090534.20"	10.8205885090497	10.287503423336
"3587"	"ENSG00000090539.15"	19.159415655626	14.6019079835281
"3588"	"ENSG00000177383.5"	72.2708442394554	68.8825687926577
"3589"	"ENSG00000156931.16"	9.03559850803919	10.5967751708992
"3590"	"ENSG00000187068.3"	2.45311009221786	3.273341235265
"3591"	"ENSG00000113790.11"	22.2359875524964	23.3028500973097
"3593"	"ENSG00000073803.14"	5.2637761831022	4.99670514241646
"3594"	"ENSG00000229638.1"	42.55199240267	90.1126432222405
"3595"	"ENSG00000163900.11"	9.68002424573232	10.8139593462216
"3597"	"ENSG00000163904.13"	17.859100484405	14.0233542789164
"3598"	"ENSG00000073792.16"	62.9691933673604	54.1330725954813
"3599"	"ENSG00000136527.18"	34.152448022971	40.9698346482055
"3601"	"ENSG00000244405.8"	47.9969542376706	45.1587701669481
"3602"	"ENSG00000058866.15"	3.02253462468429	2.66900340583851
"3604"	"ENSG00000113838.13"	9.76230650556505	7.32738832319483
"3605"	"ENSG00000090520.12"	24.7422719809665	24.3452356480347
"3606"	"ENSG00000145192.13"	1667.7736609735	1682.72173549485
"3609"	"ENSG00000156976.17"	94.8599042007599	95.0924985878704
"3610"	"ENSG00000163918.12"	32.554434342097	22.9686133102544
"3612"	"ENSG00000073849.16"	42.732033912182	38.7777425589118
"3614"	"ENSG00000113916.18"	21.367138079556	19.7387549724243
"3617"	"ENSG00000145012.13"	17.1174492249942	18.1822264033045
"3620"	"ENSG00000163347.6"	56.4740472488578	54.902900820763
"3621"	"ENSG00000196083.10"	7.25959942567985	6.71609515526526
"3624"	"ENSG00000152492.15"	27.8364342888984	23.7643174587965
"3629"	"ENSG00000198836.11"	30.2194459319847	31.5929254088504
"3631"	"ENSG00000114315.4"	26.5355795264829	32.0095691369231
"3632"	"ENSG00000178772.7"	49.024718141938	53.742920232688
"3633"	"ENSG00000133657.16"	28.1198690012729	31.1620344458273
"3635"	"ENSG00000145014.18"	5.56173346372481	7.38569595175166
"3637"	"ENSG00000041802.11"	18.2897470841363	20.1342701210074
"3638"	"ENSG00000173950.16"	10.1254185035264	11.6713253548957
"3640"	"ENSG00000114331.15"	6.85843538069093	8.44767480290632
"3642"	"ENSG00000184203.8"	10.2841002245877	18.8687548020606
"3644"	"ENSG00000242086.8"	4.10242476249878	3.8281901512517
"3645"	"ENSG00000061938.20"	4.14325297313987	3.82749692172514
"3647"	"ENSG00000185485.14"	6.40156300003527	9.1729579475191
"3648"	"ENSG00000072274.13"	166.2396324769	158.788837312809
"3650"	"ENSG00000161217.12"	15.1853135756054	16.1775040125445
"3653"	"ENSG00000163960.12"	19.0845921037772	20.5751994127068
"3656"	"ENSG00000163961.4"	24.0857760304301	23.0087361122361
"3658"	"ENSG00000174013.8"	11.7548963522006	13.4795614194216
"3659"	"ENSG00000163964.18"	6.17085591202036	7.94008919243127
"3661"	"ENSG00000180370.10"	46.6821242695047	46.2510195459121
"3662"	"ENSG00000119231.11"	23.2992572473468	21.02717519749
"3664"	"ENSG00000114503.11"	38.178688993647	34.1008136676799
"3665"	"ENSG00000270170.2"	44.8577653900068	63.9717166899398
"3666"	"ENSG00000119227.8"	12.813498650335	12.8234012916538
"3667"	"ENSG00000163975.12"	2.32465188761651	2.61725450134718
"3668"	"ENSG00000075711.21"	17.4476977755476	15.6619722423174
"3670"	"ENSG00000161267.12"	3.13822101700022	2.60343050601249
"3671"	"ENSG00000214135.8"	10.5867912892178	13.3831238739361
"3673"	"ENSG00000145016.16"	5.08017515391809	3.81307594484807
"3674"	"ENSG00000122068.13"	13.096059023257	11.8697479565719
"3675"	"ENSG00000186001.14"	11.887893438866	9.03869121595086
"3678"	"ENSG00000182899.17"	154.812674276308	153.07986634806
"3682"	"ENSG00000182903.16"	9.46646269615402	9.16817288860021
"3683"	"ENSG00000174227.16"	9.66794117819305	10.347316511556
"3684"	"ENSG00000169020.10"	129.808361863571	105.288891062135
"3686"	"ENSG00000185619.18"	19.4474271771626	18.1474258510111
"3687"	"ENSG00000249592.6"	8.77276143947147	6.58465596189928
"3689"	"ENSG00000178950.17"	9.01299212224156	10.0508099222173
"3691"	"ENSG00000145214.14"	8.22347354681341	6.46629412341671
"3692"	"ENSG00000145217.14"	15.9086764049116	11.9407283166517
"3693"	"ENSG00000127418.15"	26.9642486568212	22.937324294994
"3694"	"ENSG00000159674.12"	9.45498262982349	7.3414316739543
"3695"	"ENSG00000159692.16"	45.4933040316515	40.8005068407765
"3696"	"ENSG00000196810.5"	5.48962678749828	4.49498399678941
"3697"	"ENSG00000090316.16"	15.1002721086817	16.7026727749552
"3698"	"ENSG00000163945.19"	7.84215543874942	8.39643705901458
"3701"	"ENSG00000163950.13"	72.5010061637849	71.5205079319306
"3703"	"ENSG00000013810.20"	27.6511463667205	25.2273152055335
"3704"	"ENSG00000168936.11"	10.2044248403182	11.4888500034151
"3705"	"ENSG00000068078.20"	95.3921477492317	83.9857966314315
"3706"	"ENSG00000168924.15"	30.6211200910778	27.5079172224132
"3707"	"ENSG00000109685.19"	21.8602258813919	22.3808695702957
"3708"	"ENSG00000185049.16"	13.5052299399417	20.2735007567277
"3710"	"ENSG00000185818.8"	14.1773056401045	11.3667328419472
"3712"	"ENSG00000214367.9"	3.97840472657973	4.69245780829885
"3713"	"ENSG00000123933.17"	12.775945838926	12.5727224673766
"3714"	"ENSG00000063978.16"	13.9359967116272	19.6895532025729
"3715"	"ENSG00000125386.16"	20.7735788793601	15.3815192322879
"3716"	"ENSG00000168884.15"	24.2810415600885	18.7771233199216
"3717"	"ENSG00000087266.17"	9.11304294009515	9.5760900506397
"3718"	"ENSG00000087274.17"	31.422818872088	31.0041863844475
"3719"	"ENSG00000109736.15"	18.0561809315551	21.9645609734628
"3721"	"ENSG00000087269.16"	65.2447941953836	67.0784899942352
"3723"	"ENSG00000197386.13"	20.9651956241892	22.0304680386393
"3724"	"ENSG00000159788.19"	6.66751736385816	7.77295094028597
"3726"	"ENSG00000109758.9"	16.9864008223312	13.2808815646888
"3727"	"ENSG00000163956.13"	23.4501029802024	22.0634377262857
"3729"	"ENSG00000184160.8"	54.6260121442786	55.7884792901204
"3731"	"ENSG00000132406.12"	11.1631166731424	9.21668867762742
"3732"	"ENSG00000145220.14"	66.0600685626272	63.5683862393179
"3734"	"ENSG00000168818.10"	11.6735856090652	9.58338879480014
"3735"	"ENSG00000247708.8"	2.56715492388424	3.16554613879052
"3736"	"ENSG00000163132.8"	11.9599558359495	11.7390219340952
"3739"	"ENSG00000072840.13"	6.55536213146236	5.94538815084863
"3740"	"ENSG00000109501.14"	64.8563968911576	66.5291827798684
"3742"	"ENSG00000074211.14"	3.75012068122735	3.59664309587223
"3743"	"ENSG00000013288.9"	4.61251335927186	5.11065783290977
"3744"	"ENSG00000179010.15"	188.884138673289	200.246881235503
"3745"	"ENSG00000170846.17"	11.928002633575	17.9058314070494
"3747"	"ENSG00000163993.7"	352.147744224098	357.602539659653
"3748"	"ENSG00000178988.11"	50.4727558845527	46.6782806964517
"3749"	"ENSG00000186222.5"	13.0872756168028	22.5929974754791
"3750"	"ENSG00000170871.12"	18.1378645443886	19.8177192822328
"3751"	"ENSG00000132405.19"	27.4305951937614	31.1172327988605
"3754"	"ENSG00000173011.12"	9.09153502166747	8.34034778696776
"3755"	"ENSG00000109519.13"	36.090865495659	35.0351948307094
"3757"	"ENSG00000196526.10"	3.30533255339877	4.37808574816825
"3760"	"ENSG00000125089.17"	8.6512311423327	8.70396981361142
"3761"	"ENSG00000087008.16"	14.7134870097487	8.75875175141428
"3763"	"ENSG00000155275.19"	3.52404271446261	3.58974416410266
"3766"	"ENSG00000109667.12"	11.7761786026874	11.4906475838265
"3768"	"ENSG00000071127.17"	58.8360571730944	59.8795193644107
"3771"	"ENSG00000205940.8"	31.4043381449395	30.5791864766361
"3772"	"ENSG00000157869.16"	14.9357575443089	16.4859930093864
"3773"	"ENSG00000038219.13"	19.8059109764792	18.9286471999462
"3774"	"ENSG00000137449.17"	3.70670001662336	3.57708020911396
"3775"	"ENSG00000048342.18"	1.60513802670576	1.80717583912599
"3776"	"ENSG00000118564.15"	14.5279616690673	16.2008109307811
"3778"	"ENSG00000007062.12"	2.3550777994083	4.51738758695713
"3779"	"ENSG00000169762.17"	4.02436255625738	5.66363348396707
"3783"	"ENSG00000151552.12"	41.8046577588149	45.8597507582792
"3784"	"ENSG00000002549.13"	51.6356918355463	54.2593772568255
"3785"	"ENSG00000118579.13"	16.5395634237398	22.0252986809507
"3786"	"ENSG00000163257.11"	39.3017734765643	40.75134820179
"3787"	"ENSG00000109805.10"	35.0245952379783	35.0516632553436
"3788"	"ENSG00000178177.16"	5.99800587055597	5.28116999209002
"3789"	"ENSG00000163138.19"	4.50375887935382	4.98168577875471
"3790"	"ENSG00000152990.14"	22.3344299981991	24.5130570065708
"3792"	"ENSG00000109819.9"	8.97567982734727	9.2970080687965
"3793"	"ENSG00000109606.13"	59.7389417850017	51.2956241759504
"3796"	"ENSG00000109618.13"	4.70491605752194	4.45265257885131
"3798"	"ENSG00000038210.14"	24.8878429687568	22.6548413243884
"3800"	"ENSG00000168228.15"	4.86611669442717	9.62907570837965
"3801"	"ENSG00000053900.11"	7.07757193048939	7.27979284004483
"3803"	"ENSG00000250317.8"	14.5259016957714	12.7199867651082
"3804"	"ENSG00000168214.21"	13.0135718045111	9.63205899830731
"3806"	"ENSG00000109689.19"	6.36067191241857	6.36558762312445
"3812"	"ENSG00000181826.10"	33.3399433321076	41.3595772794286
"3813"	"ENSG00000169299.14"	17.5124618486143	18.3226321653192
"3814"	"ENSG00000065882.16"	11.878495151698	13.1304776021322
"3815"	"ENSG00000109787.13"	45.2453269429998	41.747277279294
"3816"	"ENSG00000197712.12"	36.454416813045	30.9701106040341
"3817"	"ENSG00000109790.17"	17.8288688452311	17.6528321102529
"3818"	"ENSG00000157796.18"	5.33814055250965	5.17532020831761
"3819"	"ENSG00000035928.16"	50.5325831577559	50.1356738144654
"3820"	"ENSG00000134962.7"	42.9145766193634	41.9716571909477
"3821"	"ENSG00000163682.17"	58.484061073484	21.9484722159958
"3822"	"ENSG00000121897.15"	4.65501373480854	5.17623473742316
"3823"	"ENSG00000109814.12"	267.608611812384	243.435490454695
"3825"	"ENSG00000163683.12"	5.68024254555548	4.71226106910243
"3826"	"ENSG00000078140.14"	44.0740534657219	44.9563481493567
"3827"	"ENSG00000121892.15"	37.094769609632	41.7638672071412
"3830"	"ENSG00000078177.14"	16.1101148049831	20.4517724795313
"3831"	"ENSG00000163694.15"	2.05545589304631	1.54278330648232
"3832"	"ENSG00000163697.17"	6.32565123244385	8.13926555763196
"3835"	"ENSG00000109133.13"	28.1328481357559	23.8852464447691
"3836"	"ENSG00000014824.14"	20.3289984143488	17.2930028630477
"3837"	"ENSG00000124406.16"	2.6135987067577	2.74639949977958
"3840"	"ENSG00000151806.14"	27.9820790602238	25.5971360695503
"3844"	"ENSG00000169019.11"	13.3195412591488	18.3285231040873
"3845"	"ENSG00000145246.14"	6.35925453197514	7.7104356976765
"3846"	"ENSG00000259959.1"	6.47661904279615	6.59736765294542
"3847"	"ENSG00000170448.12"	22.5786082136616	21.1838040124616
"3850"	"ENSG00000109171.15"	13.6152494380706	13.0064184366346
"3851"	"ENSG00000075539.15"	8.48630392308056	7.49844495253021
"3852"	"ENSG00000109180.15"	9.93455813898326	15.2240486484388
"3853"	"ENSG00000109184.15"	10.2363949873589	11.9090056885431
"3854"	"ENSG00000163069.13"	6.71631296855885	5.37720282314414
"3855"	"ENSG00000163071.11"	4.31446045007402	5.88790198574426
"3856"	"ENSG00000109189.13"	8.55550297741951	8.39745886078112
"3858"	"ENSG00000226950.8"	22.8122823991915	22.5901023848865
"3859"	"ENSG00000184178.16"	16.588616325744	13.8345304057357
"3860"	"ENSG00000145216.16"	13.8415520089753	12.4670242436223
"3861"	"ENSG00000109220.11"	33.2340378619394	21.3812499117355
"3864"	"ENSG00000134851.13"	20.7645373985382	16.6244678655378
"3865"	"ENSG00000134852.15"	9.30566233378924	11.4294117494017
"3867"	"ENSG00000090989.18"	8.72582579973302	8.18678378397923
"3868"	"ENSG00000174799.11"	5.42156831062365	6.61264287325787
"3871"	"ENSG00000157426.14"	10.0626358115959	8.49691055259022
"3872"	"ENSG00000128059.8"	20.0907366225513	20.7345840521142
"3873"	"ENSG00000128050.9"	83.3383990185418	88.2744645271566
"3874"	"ENSG00000174780.17"	37.78783117028	36.7047689697149
"3875"	"ENSG00000248590.2"	12.3869744234167	22.9700731874769
"3876"	"ENSG00000084093.19"	21.5706346326946	23.1959744073266
"3877"	"ENSG00000084092.7"	31.6714430120607	34.3372462513985
"3878"	"ENSG00000047315.17"	50.6791474373095	49.9724561890563
"3885"	"ENSG00000145241.11"	4.59348586267725	4.3097211009707
"3886"	"ENSG00000033178.13"	18.6442053468371	22.0822130487437
"3887"	"ENSG00000248049.7"	2.2809033249156	2.03299947107859
"3890"	"ENSG00000083896.13"	31.906863552326	26.0311321440687
"3892"	"ENSG00000109181.12"	55.9135693735069	54.717232046518
"3893"	"ENSG00000135220.11"	45.6892751874801	43.3430963657897
"3895"	"ENSG00000171234.14"	25.0389694865016	19.4418002516002
"3901"	"ENSG00000109205.16"	18.738599178604	19.6907349539255
"3902"	"ENSG00000132467.4"	44.4358359135662	42.0533197521412
"3904"	"ENSG00000018189.13"	8.09156820671415	9.03218563522863
"3905"	"ENSG00000132463.14"	39.3491204675008	34.4570892773535
"3906"	"ENSG00000173542.9"	6.42973196676441	10.1512956205189
"3907"	"ENSG00000156136.10"	9.43270767546872	19.8239948424309
"3908"	"ENSG00000163626.17"	5.87407807966904	5.66866710317587
"3909"	"ENSG00000132466.19"	63.6826049015829	61.5425596404804
"3912"	"ENSG00000163631.17"	4625.48147985609	4811.75962018309
"3913"	"ENSG00000081051.8"	4695.09876381497	4621.70645643648
"3915"	"ENSG00000163738.18"	3.57710869746159	2.83406627560075
"3916"	"ENSG00000109321.11"	10.6953807248402	11.595616958831
"3917"	"ENSG00000163743.13"	6.5390527765783	5.80045789684706
"3919"	"ENSG00000138757.15"	40.3017716082767	42.8802601679375
"3920"	"ENSG00000138768.15"	56.3693748183937	68.7135042775932
"3921"	"ENSG00000138744.16"	6.18622715636643	3.97993374715729
"3922"	"ENSG00000198301.12"	34.6552257968629	29.3678296553342
"3923"	"ENSG00000138750.15"	19.0682032032439	16.5140823986281
"3924"	"ENSG00000138760.10"	7.18026475289122	6.98339657650984
"3925"	"ENSG00000249858.2"	18.7445993704639	32.3594228971559
"3926"	"ENSG00000138758.12"	35.8608819516723	38.4950306419091
"3928"	"ENSG00000118816.11"	87.7319487630148	92.2621005022827
"3930"	"ENSG00000138764.15"	4.99931810879728	5.9248204650238
"3931"	"ENSG00000138767.13"	10.8325253882989	10.1633410090747
"3932"	"ENSG00000169288.18"	38.3550426430525	35.9856417433387
"3933"	"ENSG00000138759.19"	52.1176375051126	49.1077450203728
"3934"	"ENSG00000249565.2"	38.001857978579	60.7672864764948
"3938"	"ENSG00000138756.19"	7.66299456088476	6.93152090331614
"3939"	"ENSG00000163291.14"	4.87710204212079	3.66065340543178
"3941"	"ENSG00000163297.18"	3.26853064399547	4.04071704904018
"3944"	"ENSG00000138668.19"	101.744428761691	95.2493182932335
"3945"	"ENSG00000152795.18"	119.640990653597	114.700409297709
"3946"	"ENSG00000145293.16"	60.8907016995892	52.7345998183107
"3950"	"ENSG00000138674.17"	95.7081460983301	91.6861665301883
"3951"	"ENSG00000251022.6"	7.54430691514897	8.99354598857286
"3953"	"ENSG00000189308.11"	18.4685032306683	20.5765282165955
"3954"	"ENSG00000138663.9"	17.5103784135977	21.3572664569832
"3955"	"ENSG00000145287.11"	6.69845955322124	4.25423073897352
"3956"	"ENSG00000173085.15"	9.84800977740236	8.97565447808797
"3958"	"ENSG00000163319.11"	5.21312501603963	4.81583434099099
"3959"	"ENSG00000163322.14"	4.30865274787765	3.23398694924224
"3962"	"ENSG00000163625.16"	15.6850632360328	14.3322124874332
"3966"	"ENSG00000172493.22"	27.7539018906443	26.1729268157331
"3968"	"ENSG00000145332.14"	10.3482729105448	10.3562703543108
"3971"	"ENSG00000198189.11"	83.6755057660933	90.4393864191077
"3972"	"ENSG00000170502.13"	16.4951300721863	18.3420866493912
"3973"	"ENSG00000183199.6"	59.2667484743256	111.211034112927
"3974"	"ENSG00000118785.14"	281.641441682841	302.262335837531
"3975"	"ENSG00000118762.8"	10.2310741347846	7.94403698582833
"3976"	"ENSG00000118777.12"	5.92151329987684	6.53612825309659
"3977"	"ENSG00000163644.15"	4.80492113666593	5.66731925371303
"3985"	"ENSG00000138640.15"	1.47658932611827	1.44078721501328
"3986"	"ENSG00000180346.4"	11.0243660704254	11.032886018485
"3987"	"ENSG00000251095.7"	6.43535908699481	7.1403686613754
"3989"	"ENSG00000163104.18"	23.8002669370866	26.6799930587196
"3990"	"ENSG00000163110.15"	28.6802511720328	22.5833427268813
"3992"	"ENSG00000138698.15"	17.2778111297425	14.3192451216668
"3994"	"ENSG00000151247.13"	13.7388750364686	11.4906475838265
"3995"	"ENSG00000164024.12"	42.6280900116376	37.7478252307702
"3996"	"ENSG00000197894.11"	76.9938463907392	68.3246497128096
"3998"	"ENSG00000198099.9"	23.8644043350831	20.3004203197848
"3999"	"ENSG00000172955.17"	24.3858676881598	19.3019099975745
"4000"	"ENSG00000145331.14"	8.00812364349643	5.34287503494349
"4001"	"ENSG00000138823.14"	28.1860524673886	25.1583397360808
"4003"	"ENSG00000164031.17"	7.97375313081424	7.67878659127711
"4004"	"ENSG00000164032.12"	140.975902331413	151.623202843243
"4005"	"ENSG00000138814.17"	16.469933427292	16.295358891104
"4008"	"ENSG00000109320.13"	22.0938073913353	23.4928122555899
"4009"	"ENSG00000109323.11"	8.64074472555526	8.48112595494031
"4011"	"ENSG00000109332.20"	26.6158754322726	27.8516112325958
"4012"	"ENSG00000145354.12"	4.30075238074845	4.84208564200749
"4013"	"ENSG00000164038.16"	9.29088660702324	8.33424286711651
"4015"	"ENSG00000138778.13"	27.5164979074478	25.8166532349849
"4017"	"ENSG00000168769.14"	3.07964869831842	2.84494960583491
"4018"	"ENSG00000138777.20"	16.8216620212526	16.0981458117776
"4019"	"ENSG00000249264.1"	14.1092754480499	23.2982961800329
"4020"	"ENSG00000138785.15"	7.51082676853463	4.88581037885566
"4021"	"ENSG00000138780.15"	11.4746620144971	13.500906849861
"4022"	"ENSG00000168743.13"	8.94072299869552	7.42973068034207
"4024"	"ENSG00000145348.17"	13.5144943748174	12.3076942769234
"4025"	"ENSG00000164022.17"	33.1230866168973	27.5860632799127
"4026"	"ENSG00000138801.9"	56.2648474477724	54.3614999673067
"4030"	"ENSG00000138796.17"	10.172338109335	10.0590067334028
"4031"	"ENSG00000109475.17"	74.6008315145078	81.4836079018566
"4032"	"ENSG00000198856.13"	100.22212991375	116.009157936941
"4036"	"ENSG00000138802.11"	17.1987715166514	21.3279913854177
"4039"	"ENSG00000123739.11"	5.97988981257321	5.89100325570419
"4040"	"ENSG00000205403.14"	16.6246031477342	12.7900405489051
"4041"	"ENSG00000109534.17"	19.8708023876303	19.3890051389007
"4043"	"ENSG00000170522.10"	23.8750121951349	22.5511340834252
"4046"	"ENSG00000138660.12"	15.6009018007681	18.2401391659386
"4047"	"ENSG00000145365.11"	4.12636634167943	5.16194414574912
"4051"	"ENSG00000138658.16"	6.85949790430512	6.11396171814211
"4052"	"ENSG00000174720.16"	17.0910780296009	22.7242663601453
"4055"	"ENSG00000145362.20"	3.63836536750153	2.51528688240363
"4056"	"ENSG00000145349.17"	18.5511198713256	18.499151509264
"4058"	"ENSG00000213493.3"	16.1376661154952	14.1313705481422
"4060"	"ENSG00000269893.8"	12.9930028687157	15.5149959634945
"4063"	"ENSG00000145388.15"	12.841338951585	8.78169645760591
"4064"	"ENSG00000150961.15"	20.2606066360812	25.9851158201495
"4065"	"ENSG00000145390.11"	5.38856252864894	4.90247905925986
"4066"	"ENSG00000164096.13"	87.0180029964254	99.4553173681522
"4069"	"ENSG00000245958.6"	7.6974863686994	6.04019351549925
"4071"	"ENSG00000164109.14"	19.8066914065718	15.1319721370983
"4072"	"ENSG00000164111.15"	206.13868495377	199.788592123966
"4073"	"ENSG00000123737.13"	19.0574073344806	18.3465650781909
"4074"	"ENSG00000145386.11"	73.8488102708846	73.0175909012671
"4075"	"ENSG00000138686.10"	7.52027243303055	8.91246826949625
"4076"	"ENSG00000138688.16"	14.2021105107136	12.162204729492
"4079"	"ENSG00000145375.9"	11.9429645962119	9.27867728103502
"4080"	"ENSG00000164056.11"	41.8525328108883	44.3486939880056
"4083"	"ENSG00000151458.12"	8.20624839681927	8.32357137391386
"4086"	"ENSG00000164066.13"	1.94632533579233	2.37391721792912
"4087"	"ENSG00000164070.12"	7.16453687975719	8.96259230061822
"4090"	"ENSG00000142731.11"	24.3968556575255	17.9847865689805
"4091"	"ENSG00000164073.11"	7.71792833159514	5.62740773470811
"4092"	"ENSG00000164074.16"	5.21663898713431	6.96089407493306
"4093"	"ENSG00000138709.19"	14.2025931242727	14.8315505716849
"4095"	"ENSG00000164040.18"	46.3995692587943	44.9579372873868
"4096"	"ENSG00000077684.16"	12.2873209549847	10.3552142745303
"4097"	"ENSG00000151466.12"	3.69402199397662	4.07743769196516
"4102"	"ENSG00000207322.1"	154.677233707615	294.709240399257
"4103"	"ENSG00000151012.13"	42.2835017152148	43.2779109799748
"4106"	"ENSG00000109381.20"	7.52258437118631	7.35729808586647
"4108"	"ENSG00000109390.13"	30.6318307748393	22.502444379385
"4109"	"ENSG00000164134.13"	31.4988406391335	32.5840602312795
"4110"	"ENSG00000273247.5"	3.67987074641431	2.02549306116328
"4114"	"ENSG00000085871.9"	41.2162538553515	35.5534056303433
"4116"	"ENSG00000153130.18"	19.8354540733448	21.4016259440529
"4119"	"ENSG00000153132.13"	18.6695412652597	16.6079730001858
"4120"	"ENSG00000179387.10"	13.5651184139948	12.8377974760957
"4121"	"ENSG00000109436.8"	15.3410337626737	16.771363266093
"4123"	"ENSG00000109445.11"	21.5444630303739	15.0157752731865
"4124"	"ENSG00000170185.10"	6.22944960562283	6.54597709914263
"4125"	"ENSG00000109458.8"	6.74927836804876	8.1053932860379
"4126"	"ENSG00000153147.6"	50.5434568662138	50.522586413705
"4131"	"ENSG00000164163.11"	34.9451603741786	35.3624813658517
"4132"	"ENSG00000164164.17"	16.4096524290154	14.1642633179604
"4134"	"ENSG00000170365.10"	6.05143522388448	6.60666757915482
